Skeleton ID,Skeleton Comment,Node ID,X,Y,Z,Radius,Node Comment
,,9448,7262,7576,602,5.37477,.
,,9449,7245,7549,559,6.44972,.
,,9450,7242,7534,521,4.29982,.
,,9451,7230,7520,502,4.47898,.
,,9452,7205,7485,461,3.1104,.
,,9453,7196,7474,447,3.73248,.
,,9454,7184,7451,429,7.73967,.
,,9455,7179,7433,414,7.73967,.
,,9456,7152,7381,368,6.44972,.
,,9457,7142,7348,346,4.47898,.
,,9458,7135,7307,309,5.37477,.
,,9459,7592,7734,1053,5.37477,.
,,9460,7734,7772,1125,6.44972,.
,,9461,7884,7814,1227,6.44972,.
,,9462,7998,7858,1305,5.37477,.
,,9463,8168,7906,1352,5.37477,.
,,9464,8217,7922,1350,6.44972,.
,,9465,8241,7956,1349,6.44972,.
,,9466,8275,7984,1359,7.73967,.
,,9467,8304,8012,1372,9.2876,.
,,9468,8336,8054,1388,6.44972,.
,,9469,8384,8110,1413,6.44972,.
,,9470,8416,8138,1426,6.44972,.
,,9471,8507,8238,1425,6.44972,.
,,9472,8598,8308,1451,5.37477,.
,,9473,8669,8355,1461,6.44972,.
,,9474,8736,8392,1493,5.37477,.
,,9475,8825,8417,1519,6.44972,.
,,9476,8881,8463,1551,6.44972,.
,,9477,8913,8511,1573,5.37477,.
,,9478,8961,8542,1607,7.73967,.
,,9479,9024,8610,1649,7.73967,.
,,9480,9093,8682,1669,6.44972,.
,,9481,9191,8729,1709,7.73967,.
,,9482,9235,8737,1727,5.37477,.
,,9483,9321,8785,1723,6.44972,.
,,9484,9416,8835,1735,4.47898,.
,,9485,9543,8862,1761,4.47898,.
,,9486,9648,8913,1747,6.44972,.
,,9487,9726,8970,1713,5.37477,.
,,9488,9761,9035,1671,5.37477,.
,,9489,9818,9078,1609,5.37477,.
,,9490,8292,7856,1356,4.47898,dbl check
,,9491,8381,7744,1386,4.47898,.
,,9492,8425,7682,1424,7.73967,.
,,9493,8420,7604,1452,4.47898,.
,,9494,8436,7498,1498,7.73967,.
,,9495,7482,7559,883,9.2876,.
,,9496,7518,7363,785,13.3741,.
,,9497,7475,7327,767,6.44972,.
,,9498,7439,7281,737,6.44972,.
,,9499,7390,7243,693,9.2876,.
,,9500,7355,7190,653,6.44972,.
,,9501,7342,7173,613,7.73967,.
,,9502,7320,7143,577,6.44972,.
,,9503,7266,7090,531,6.44972,.
,,9504,7231,7066,489,7.73967,.
,,9505,7184,7039,449,7.73967,.
,,9506,7145,7032,419,7.73967,.
,,9507,7100,7011,375,9.2876,.
,,9508,7083,7017,351,7.73967,.
,,9509,7057,6962,345,5.37477,.
,,9510,7031,6933,315,5.37477,.
,,9511,7015,6900,285,5.37477,.
,,9512,7000,6875,245,6.44972,.
,,9513,6976,6861,225,9.2876,.
,,9514,6958,6853,203,7.73967,.
,,9515,6934,6799,169,4.47898,.
,,9516,6908,6753,152,5.37477,.
,,9517,6893,6738,131,7.73967,.
,,9518,6875,6718,115,7.73967,.
,,9519,6826,6670,88,6.44972,.
,,9520,6783,6596,51,6.44972,.
,,9521,6757,6559,31,6.44972,.
,,9522,6729,6528,4,7.73967,.
,,9523,7076,7032,330,4.47898,.
,,9524,7066,7046,314,5.37477,.
,,9525,7053,7059,297,5.37477,.
,,9526,7552,7291,765,7.73967,.
,,9527,7520,7105,774,5.37477,.
,,9528,7511,7033,755,6.44972,.
,,9529,7485,6936,725,6.44972,.
,,9530,7432,6861,705,5.37477,.
,,9531,7388,6767,678,5.37477,.
,,9532,7352,6649,685,6.44972,.
,,9533,7322,6523,684,5.37477,.
,,9534,7297,6424,668,5.37477,.
,,9535,7255,6277,654,5.37477,.
,,9536,7242,6166,649,5.37477,.
,,9537,7234,6076,623,5.37477,.
,,9538,7219,5986,593,6.44972,.
,,9539,7183,5882,572,5.37477,.
,,9540,7113,5786,528,7.73967,.
,,9541,7068,5669,508,7.73967,.
,,9542,7045,5565,506,6.44972,.
,,9543,6962,5456,474,5.37477,.
,,9544,6899,5393,467,6.44972,.
,,9545,7578,7274,732,7.73967,.
,,9546,7597,7247,702,9.2876,.
,,9547,7618,7215,667,7.73967,.
,,9548,7644,7200,632,11.1451,.
,,9549,7667,7170,598,7.73967,.
,,9550,7682,7109,529,7.73967,.
,,9551,7690,7081,488,9.2876,.
,,9552,7690,7051,448,6.44972,.
,,9553,7710,6952,342,6.44972,.
,,9554,7719,6939,320,7.73967,.
,,9555,7724,6918,287,7.73967,.
,,9556,7743,6893,255,6.44972,.
,,9557,7522,7793,860,7.73967,.
,,9558,7539,7835,815,6.44972,.
,,9559,7542,7887,769,6.44972,.
,,9560,7562,7921,713,7.73967,.
,,9561,7570,7967,624,6.44972,.
,,9562,7592,8023,560,5.37477,.
,,9563,7604,8073,504,6.44972,.
,,9564,7590,8102,462,5.37477,.
,,9565,7550,8150,426,4.47898,.
,,9566,7488,8309,370,4.47898,.
,,9567,7469,8415,350,5.37477,.
,,9568,7449,8559,304,3.73248,.
,,9569,7421,8649,294,5.37477,.
,,9570,7332,8845,310,4.47898,.
,,9571,7215,9042,288,5.37477,.
,,9572,7170,9154,292,5.37477,.
,,9573,7595,8095,428,6.44972,.
,,9574,7598,8083,390,4.47898,.
,,9575,7624,8088,348,5.37477,.
,,9576,7638,8096,302,6.44972,.
,,9577,7658,8090,250,7.73967,.
,,9578,7684,8086,214,6.19174,.
,,9579,7730,8115,152,6.44972,.
,,9580,7747,8112,98,6.44972,.
,,9581,7742,8092,54,5.37477,.
,,9582,7764,8099,18,5.37477,.
,,102,15463,5594,803,112.008,soma
,,103,15443,5708,688,1.5,Dendrite_01
,,104,15519,5699,715,1.5,axon
,,105,15351,5593,757,1.5,Dendrite_03
,,106,15445,5430,773,1.5,Dendrite_04
,,107,15543,5703,870,1.5,Dendrite_05
,,108,15534,5437,918,1.5,Dendrite_06
,,109,15392,5547,906,1.5,D\endrite_08
,,110,15464,5758,654,1.5,.
,,111,15461,5849,600,1.5,.
,,112,15457,5854,590,1.5,.
,,113,15456,5892,504,1.5,.
,,114,15428,5996,498,1.5,.
,,115,15424,6059,514,1.5,.
,,116,15420,6125,533,1.5,.
,,117,15407,6222,552,1.5,.
,,118,15436,6340,552,1.5,.
,,119,15495,6423,497,1.5,.
,,120,15526,6477,471,1.5,.
,,121,15415,6402,574,1.5,.
,,122,15413,6470,588,1.5,.
,,123,15413,6505,591,1.5,.
,,124,15413,6568,636,1.5,.
,,125,15408,6664,692,1.5,.
,,126,15408,6721,699,1.5,.
,,127,15408,6747,686,1.5,.
,,128,15408,6784,680,1.5,.
,,129,15428,6871,672,1.5,.
,,130,15398,6704,710,1.5,.
,,131,15398,6694,726,1.5,.
,,132,15381,6682,764,1.5,.
,,133,15384,6645,764,1.5,.
,,134,15437,5919,473,1.5,.
,,135,15422,5930,400,1.5,.
,,136,15405,5945,366,1.5,.
,,137,15389,5949,342,1.5,.
,,138,15388,5966,313,1.5,.
,,139,15393,5955,291,1.5,.
,,140,15554,5689,675,1.5,.
,,141,15581,5707,656,1.5,.
,,142,15659,5758,609,1.5,.
,,143,15727,5772,569,1.5,.
,,144,15747,5775,551,1.5,.
,,145,15771,5768,525,1.5,.
,,146,15816,5755,509,1.5,.
,,147,15914,5744,484,1.5,.
,,148,15228,5551,829,1.5,.
,,149,15178,5537,842,1.5,.
,,150,15158,5564,844,1.5,.
,,151,15072,5577,890,1.5,.
,,152,15001,5575,928,1.5,.
,,153,14875,5593,962,1.5,.
,,154,14808,5593,996,1.5,.
,,155,14672,5593,1099,1.5,.
,,156,14619,5593,1137,1.5,.
,,157,14566,5583,1152,1.5,.
,,158,14474,5512,1216,1.5,.
,,159,14463,5487,1250,1.5,.
,,160,14466,5487,1291,1.5,.
,,161,14451,5478,1332,1.5,.
,,162,14413,5452,1379,1.5,.
,,163,14396,5452,1420,1.5,.
,,164,14316,5403,1504,1.5,.
,,165,14267,5380,1558,1.5,.
,,166,14256,5356,1589,1.5,.
,,167,14211,5356,1605,1.5,.
,,168,14176,5356,1606,1.5,.
,,169,14146,5399,1616,1.5,.
,,170,14019,5444,1648,1.5,.
,,171,13941,5455,1660,1.5,.
,,172,13911,5455,1687,1.5,.
,,173,13843,5476,1744,1.5,.
,,174,13789,5476,1770,1.5,.
,,175,13753,5449,1783,1.5,.
,,176,15167,5509,840,1.5,.
,,177,15132,5447,823,1.5,.
,,178,15116,5421,796,1.5,.
,,179,15108,5404,787,1.5,.
,,180,15115,5344,787,1.5,.
,,181,15132,5243,781,1.5,.
,,182,15152,5205,774,1.5,.
,,183,15173,5152,755,1.5,.
,,184,15105,5176,774,1.5,.
,,185,15081,5102,779,1.5,.
,,186,15046,4967,815,1.5,.
,,187,15017,4895,837,1.5,.
,,188,14999,4878,837,1.5,.
,,189,14951,4756,837,1.5,.
,,190,14947,4732,848,1.5,.
,,191,14921,4628,848,1.5,.
,,192,14902,4591,848,1.5,.
,,193,14873,4509,856,1.5,.
,,194,14842,4431,856,1.5,.
,,195,14821,4404,856,1.5,.
,,196,14799,4344,861,1.5,.
,,197,14752,4275,836,1.5,.
,,198,14739,4214,836,1.5,.
,,199,14726,4187,838,1.5,.
,,200,14678,4135,839,1.5,.
,,201,14628,4054,812,1.5,.
,,202,15094,5399,767,1.5,.
,,203,15075,5365,752,1.5,.
,,204,15054,5340,728,1.5,.
,,205,15032,5321,697,1.5,.
,,206,15004,5319,667,1.5,.
,,207,14971,5307,615,1.5,.
,,208,15416,5362,712,1.5,.
,,209,15391,5266,634,1.5,.
,,210,15370,5202,591,1.5,.
,,211,15619,5749,928,1.5,.
,,212,15712,5803,978,1.5,.
,,213,15741,5814,999,1.5,.
,,214,15784,5834,1032,1.5,.
,,215,15810,5859,1064,1.5,.
,,216,15838,5895,1099,1.5,.
,,217,15846,5900,1120,1.5,.
,,218,15857,5896,1131,1.5,.
,,219,15819,5868,1127,1.5,.
,,220,15819,5835,1170,1.5,.
,,221,15825,5839,1191,1.5,.
,,222,15831,5834,1205,1.5,.
,,223,15831,5837,1217,1.5,.
,,224,15836,5823,1245,1.5,.
,,225,15857,5812,1277,1.5,.
,,226,15857,5817,1293,1.5,.
,,227,15859,5801,1330,1.5,.
,,228,15847,5791,1356,1.5,.
,,229,15558,5399,958,1.5,.
,,230,15588,5365,980,1.5,.
,,231,15606,5349,994,1.5,.
,,232,15606,5351,1012,1.5,.
,,233,15624,5350,1017,1.5,.
,,234,15642,5372,1049,1.5,.
,,235,15683,5368,1079,1.5,.
,,236,15718,5350,1133,1.5,.
,,237,15583,5354,1024,1.5,.
,,238,15583,5343,1052,1.5,.
,,239,15584,5336,1084,1.5,.
,,240,15600,5339,976,1.5,.
,,241,15606,5225,924,1.5,.
,,242,15619,5077,880,1.5,.
,,243,15465,5402,793,1.5,Dendrite_07
,,244,15468,5312,813,1.5,.
,,245,15490,5252,813,1.5,.
,,246,15488,5218,806,1.5,.
,,247,15488,5126,764,1.5,.
,,248,15510,5082,744,1.5,.
,,249,15510,5011,740,1.5,.
,,250,15521,4953,725,1.5,.
,,251,15557,4816,697,1.5,.
,,252,15562,4807,689,1.5,.
,,253,15683,4784,676,1.5,.
,,254,15763,4767,644,1.5,.
,,255,15775,4748,644,1.5,.
,,256,15784,4748,635,1.5,.
,,257,15813,4738,613,1.5,.
,,258,15557,4757,708,1.5,.
,,259,15559,4706,708,1.5,.
,,260,15552,4601,715,1.5,.
,,261,15559,4523,718,1.5,.
,,262,15555,4442,701,1.5,.
,,263,15536,4381,685,1.5,.
,,264,15500,4279,654,1.5,.
,,265,15496,4168,654,1.5,.
,,266,15482,4126,654,1.5,.
,,267,15373,5547,920,1.5,.
,,268,6178,7099,890,143.094,soma
,,269,6311,7125,996,9.2876,Dendrite_01
,,270,6374,7149,1012,4.12782,.
,,271,6446,7201,1066,4.47898,.
,,272,6523,7201,1138,5.37477,.
,,273,6521,7198,1170,6.44972,.
,,274,6521,7201,1236,4.47898,.
,,275,6517,7202,1254,5.37477,.
,,276,6589,7161,1148,11.1451,.
,,277,6707,7126,1148,9.2876,.
,,278,6741,7129,1127,8.55945,.
,,279,6773,7191,1110,6.44972,.
,,280,6846,7312,1080,3.58318,.
,,281,6852,7334,1080,4.47898,.
,,282,6871,7367,1090,4.47898,.
,,283,6769,7092,1131,4.29982,.
,,284,6789,7082,1131,3.73248,.
,,285,6849,7037,1134,4.47898,.
,,286,6980,6935,1202,3.73248,.
,,287,6984,6931,1185,4.47898,.
,,288,7065,6841,1178,5.37477,.
,,289,7115,6784,1170,4.47898,.
,,290,7173,6727,1170,3.73248,.
,,291,7196,6706,1150,4.47898,.
,,292,6029,7053,964,10.6993,Dendrite_02
,,293,5921,7053,995,7.73967,.
,,294,5812,7053,1051,5.37477,.
,,295,5737,7053,1076,6.44972,.
,,296,5683,7053,1097,6.44972,.
,,297,5601,7074,1105,6.44972,.
,,298,5533,7074,1131,7.73967,.
,,299,5488,7074,1147,8.9161,.
,,300,5434,7074,1146,6.44972,.
,,301,5399,7074,1181,6.44972,.
,,302,5365,7074,1192,10.6993,.
,,303,5317,7065,1211,12.8392,.
,,304,5288,7060,1225,7.43008,.
,,305,5290,7086,1260,3.1104,.
,,306,5299,7119,1288,3.73248,.
,,307,5309,7137,1318,4.47898,.
,,308,5323,7122,1362,4.47898,.
,,309,5251,7035,1234,9.2876,.
,,310,5216,7022,1265,16.049,.
,,311,5169,7019,1270,18.4884,.
,,312,5136,7019,1282,7.73967,.
,,313,5069,7014,1297,7.73967,.
,,314,5046,7014,1309,6.44972,.
,,315,5019,7014,1323,7.73967,.
,,316,4979,7003,1333,9.2876,.
,,317,4944,7006,1341,5.37477,.
,,318,4881,6993,1357,1.5,.
,,319,4808,6993,1390,1.5,.
,,320,4756,6993,1415,1.5,.
,,321,4727,7013,1425,1.5,.
,,322,4660,7013,1435,1.5,.
,,323,4595,7022,1473,1.5,.
,,324,4469,7022,1562,1.5,.
,,325,4323,7050,1596,1.5,.
,,326,4287,7054,1604,1.5,.
,,327,4244,7082,1661,1.5,.
,,328,4212,7114,1693,1.5,.
,,329,4185,7138,1711,1.5,.
,,330,4266,7052,1615,1.5,.
,,331,4201,7055,1579,1.5,.
,,332,4164,7059,1552,1.5,.
,,333,4121,7059,1510,1.5,.
,,334,4105,7059,1502,1.5,.
,,335,4052,7059,1460,1.5,.
,,336,4008,7077,1419,1.5,.
,,337,3980,7096,1391,1.5,.
,,338,6320,7016,955,1.5,Dendrite_03
,,339,6422,6969,927,1.5,.
,,340,6440,6942,927,1.5,.
,,341,6491,6919,927,1.5,.
,,342,6567,6820,883,1.5,.
,,343,6584,6801,883,1.5,.
,,344,6672,6680,850,1.5,.
,,345,6684,6649,850,1.5,.
,,346,6727,6559,828,1.5,.
,,347,6715,6534,833,1.5,.
,,348,6697,6441,874,1.5,.
,,349,6697,6370,903,1.5,.
,,350,6717,6306,929,1.5,.
,,351,6732,6253,929,1.5,.
,,352,6743,6186,961,1.5,.
,,353,6737,6152,961,1.5,.
,,354,6723,6133,977,1.5,.
,,355,6691,6049,977,1.5,.
,,356,6681,6006,979,1.5,.
,,357,6705,5846,979,1.5,.
,,358,6723,5786,981,1.5,.
,,359,6824,5599,931,1.5,.
,,360,6836,5577,911,1.5,.
,,361,6865,5557,897,1.5,.
,,362,6871,5531,882,1.5,.
,,363,6855,5527,874,1.5,.
,,364,6909,5498,862,1.5,.
,,365,6932,5496,861,1.5,.
,,366,6988,5478,834,1.5,.
,,367,7042,5427,810,1.5,.
,,368,7084,5349,810,1.5,.
,,369,7113,5323,788,1.5,.
,,370,6919,5477,845,1.5,.
,,371,6938,5444,828,1.5,.
,,372,6944,5395,788,1.5,.
,,373,6768,6507,809,1.5,.
,,374,6805,6471,798,1.5,.
,,375,6852,6416,798,1.5,.
,,376,6861,6374,819,1.5,.
,,377,6889,6309,819,1.5,.
,,378,6959,6216,779,1.5,.
,,379,6982,6171,779,1.5,.
,,380,6998,6135,776,1.5,.
,,381,7046,6064,803,1.5,.
,,382,7066,6036,790,1.5,.
,,383,7109,5963,774,1.5,.
,,384,7143,5918,762,1.5,.
,,385,7192,5828,726,1.5,.
,,386,6877,6397,774,1.5,.
,,387,6929,6354,740,1.5,.
,,388,6947,6340,739,1.5,.
,,389,6975,6316,718,1.5,.
,,390,7019,6304,670,1.5,.
,,391,7030,6305,640,1.5,.
,,392,7035,6312,602,1.5,.
,,393,7019,6306,539,1.5,.
,,394,6056,7209,998,1.5,Dendrite_04
,,395,5965,7378,964,1.5,.
,,396,5873,7595,945,1.5,.
,,397,5857,7634,945,1.5,.
,,398,5867,7688,945,1.5,.
,,399,5890,7706,945,1.5,.
,,400,5954,7811,978,1.5,.
,,401,6025,7888,1021,1.5,.
,,402,6065,7882,1045,1.5,.
,,403,5844,7664,975,1.5,.
,,404,5806,7694,992,1.5,.
,,405,5767,7712,1012,1.5,.
,,406,5619,7773,1056,1.5,.
,,407,5538,7799,1077,1.5,.
,,408,5424,7829,1063,1.5,.
,,409,5303,7859,1063,1.5,.
,,410,5259,7861,1068,1.5,.
,,411,5230,7864,1049,1.5,.
,,412,5201,7871,1042,1.5,.
,,413,5100,7907,1042,1.5,.
,,414,6208,6961,817,1.5,Dendrite_05
,,415,6208,6814,628,1.5,.
,,416,6205,6800,605,1.5,.
,,417,6227,6761,585,1.5,.
,,418,6230,6729,563,1.5,.
,,419,6230,6689,530,1.5,.
,,420,6230,6648,527,1.5,.
,,421,6230,6607,507,1.5,.
,,422,6230,6485,492,1.5,.
,,423,6206,6399,492,1.5,.
,,424,6180,6357,471,1.5,.
,,425,6288,6421,479,1.5,.
,,426,6308,6379,466,1.5,.
,,427,6327,6348,466,1.5,.
,,428,6348,6302,488,1.5,.
,,429,6350,6281,488,1.5,.
,,430,6363,6266,488,1.5,.
,,431,6437,6070,441,1.5,.
,,432,6458,6030,441,1.5,.
,,433,6489,5927,397,1.5,.
,,434,6499,5907,376,1.5,.
,,435,6166,6785,579,1.5,.
,,436,6147,6764,557,1.5,.
,,437,6106,6732,513,1.5,.
,,438,6073,6713,480,1.5,.
,,439,6030,6687,470,1.5,.
,,440,6027,6686,459,1.5,.
,,441,6006,6655,430,1.5,.
,,442,5991,6683,462,1.5,.
,,443,5965,6661,462,1.5,.
,,444,5915,6656,450,1.5,.
,,445,5887,6643,442,1.5,.
,,446,5855,6641,432,1.5,.
,,447,5813,6616,432,1.5,.
,,448,5740,6578,417,1.5,.
,,449,5712,6557,417,1.5,.
,,450,5664,6562,405,1.5,.
,,451,5598,6526,405,1.5,.
,,452,5539,6530,405,1.5,.
,,453,5495,6501,405,1.5,.
,,454,5472,6494,412,1.5,.
,,455,6333,7054,859,1.5,Dendrite_06
,,456,6364,7052,839,1.5,.
,,457,6451,7052,786,1.5,.
,,458,6573,6999,686,1.5,.
,,459,6625,6999,643,1.5,.
,,460,6669,6999,632,1.5,.
,,461,6708,7015,616,1.5,.
,,462,6780,7016,582,1.5,.
,,463,6880,7025,548,1.5,.
,,464,6949,7029,490,1.5,.
,,465,6233,7272,945,1.5,Dendrite_07
,,466,6262,7353,987,1.5,.
,,467,6284,7402,987,1.5,.
,,468,6318,7520,1009,1.5,.
,,469,6371,7546,1007,1.5,.
,,470,6497,7596,957,1.5,.
,,471,6517,7617,955,1.5,.
,,472,6559,7643,943,1.5,.
,,473,6624,7664,915,1.5,.
,,474,6673,7682,905,1.5,.
,,475,6730,7677,866,1.5,.
,,476,6771,7683,866,1.5,.
,,477,6885,7743,786,1.5,.
,,478,6952,7776,750,1.5,.
,,479,7117,7817,651,1.5,.
,,480,7129,7815,640,1.5,.
,,481,7149,7806,628,1.5,.
,,482,7204,7790,571,1.5,.
,,483,7266,7808,549,1.5,.
,,484,7353,7823,506,1.5,.
,,485,6315,7597,1032,1.5,.
,,486,6309,7646,1023,1.5,.
,,487,6311,7741,1023,1.5,.
,,488,6321,7823,995,1.5,.
,,489,6369,7912,978,1.5,.
,,490,6385,7952,962,1.5,.
,,491,6406,7981,962,1.5,.
,,492,6410,8032,1003,1.5,.
,,493,6443,8073,1032,1.5,.
,,494,6493,8102,1072,1.5,.
,,495,6556,8152,1097,1.5,.
,,496,6612,8209,1142,1.5,.
,,497,6654,8235,1190,1.5,.
,,498,6724,8261,1226,1.5,.
,,499,6430,8005,934,1.5,.
,,500,6464,8043,898,1.5,.
,,501,6499,8071,867,1.5,.
,,502,6526,8069,861,1.5,.
,,503,6571,8084,862,1.5,.
,,504,6605,8079,870,1.5,.
,,505,6649,8096,870,1.5,.
,,506,6699,8110,870,1.5,.
,,507,6747,8099,848,1.5,.
,,508,6774,8117,848,1.5,.
,,509,6814,8123,848,1.5,.
,,510,6839,8140,857,1.5,.
,,511,6870,8151,855,1.5,.
,,512,6883,8148,853,1.5,.
,,513,6928,8185,853,1.5,.
,,514,6990,8220,845,1.5,.
,,515,7046,8239,845,1.5,.
,,516,7069,8236,847,1.5,.
,,517,7114,8259,847,1.5,.
,,518,7194,8298,835,1.5,.
,,519,7277,8316,806,1.5,.
,,520,7296,8318,802,1.5,.
,,521,7327,8355,792,1.5,.
,,522,7346,8374,773,1.5,.
,,523,5423,7071,1113,3.73248,.
,,524,5415,7071,1102,3.73248,.
,,525,5404,7071,1093,3.73248,.
,,526,4035,7987,780,121.537,soma
,,527,3931,8005,653,19.2588,Dendrite_01
,,528,3908,8027,602,6.44972,.
,,529,3883,8047,578,4.47898,.
,,530,3853,8067,540,3.73248,.
,,531,3827,8063,495,6.44972,.
,,532,3810,8066,476,5.37477,.
,,533,3747,8084,439,5.37477,.
,,534,3745,8086,435,3.73248,.
,,535,3723,8084,435,2.592,.
,,536,3629,8090,407,5.37477,.
,,537,3588,8102,394,5.37477,.
,,538,3745,8105,413,2.592,.
,,539,3712,8117,396,3.73248,.
,,540,3701,8126,367,3.73248,.
,,541,3690,8126,331,3.73248,.
,,542,3662,8135,307,4.47898,.
,,543,3654,8145,269,6.44972,.
,,544,3633,8140,199,3.1104,.
,,545,3641,8152,159,4.47898,.
,,546,3647,8140,100,3.73248,.
,,547,3650,8128,77,3.1104,.
,,548,4114,8035,642,9.86049,Dendrite_02
,,549,4123,8045,613,4.47898,.
,,550,4113,8053,580,6.44972,.
,,551,4113,8071,532,4.47898,.
,,552,4113,8125,518,3.73248,.
,,553,4096,8190,499,3.73248,.
,,554,4086,8204,486,3.73248,.
,,555,4070,8227,492,3.1104,.
,,556,4037,8248,491,2.0736,.
,,557,4080,8234,468,3.1104,.
,,558,4058,8254,439,2.592,.
,,559,4105,8080,484,4.29982,.
,,560,4072,8114,437,3.73248,.
,,561,4050,8127,416,3.1104,.
,,562,4039,8112,357,2.16,.
,,563,4031,8031,324,3.73248,.
,,564,4031,7948,299,3.1104,.
,,565,4043,7885,274,3.1104,.
,,566,4043,7869,254,2.592,.
,,567,4054,7824,238,1.5,.
,,568,4069,7797,213,2.592,.
,,569,4028,8175,322,1.8,.
,,570,4028,8320,306,2.592,.
,,571,4044,8350,305,3.73248,.
,,572,4057,8374,303,3.73248,.
,,573,4076,8409,323,2.592,.
,,574,4080,8472,319,2.16,.
,,575,3955,7878,714,9.2876,Dendrite_03
,,576,3929,7870,688,3.1104,.
,,577,3904,7835,679,3.73248,.
,,578,3892,7809,656,4.47898,.
,,579,3874,7794,635,2.16,.
,,580,3841,7781,635,2.592,.
,,581,3818,7752,627,3.73248,.
,,582,3773,7729,627,4.47898,.
,,583,3754,7700,590,1.8,.
,,584,3747,7692,579,1.5,.
,,585,3728,7636,547,1.5,.
,,586,3722,7600,541,2.592,.
,,587,3722,7525,541,2.16,.
,,588,3715,7449,538,2.16,.
,,589,3718,7408,551,1.8,.
,,590,3724,7356,562,1.5,.
,,591,3733,7330,566,1.5,.
,,592,3778,7083,582,2.592,.
,,593,3804,7011,608,2.16,.
,,594,3848,6924,624,3.1104,.
,,595,3924,6813,624,3.1104,.
,,596,3988,6730,634,1.5,.
,,597,4023,6666,642,1.5,.
,,598,4041,6639,659,2.16,.
,,599,4069,6610,659,2.16,.
,,600,4104,6558,668,1.5,.
,,601,3916,6790,621,2.592,.
,,602,3932,6725,611,1.5,.
,,603,3940,6672,604,1.5,.
,,604,4206,7916,755,11.1451,Dendrite_04
,,605,4248,7912,716,4.47898,.
,,606,4345,7864,695,3.73248,.
,,607,4431,7838,695,3.73248,.
,,608,4465,7835,682,1.8,.
,,609,4725,7805,617,1.5,.
,,610,4211,7892,792,4.47898,Dendrite_05
,,611,4305,7807,835,4.47898,.
,,612,4346,7771,853,1.5,.
,,613,4377,7744,875,3.58318,.
,,614,4428,7706,902,3.1104,.
,,615,4484,7672,902,2.592,.
,,616,4541,7640,877,1.8,.
,,617,4606,7591,840,2.16,.
,,618,4699,7503,819,3.1104,.
,,619,4716,7479,819,3.73248,.
,,620,4765,7432,787,1.8,.
,,621,4792,7400,764,1.5,.
,,622,4837,7347,749,3.73248,.
,,623,4884,7321,736,1.8,.
,,624,5029,7261,687,2.16,.
,,625,5068,7223,660,3.73248,.
,,626,5088,7210,635,3.1104,.
,,627,5110,7207,621,1.5,.
,,628,5140,7199,603,3.73248,.
,,629,5174,7190,582,3.1104,.
,,630,5204,7155,567,3.73248,.
,,631,5241,7138,548,3.1104,.
,,632,5306,7112,522,2.16,.
,,633,5367,7084,498,2.16,.
,,634,5407,7065,472,1.5,.
,,635,5433,7029,457,1.5,.
,,636,5468,6979,446,1.5,.
,,637,4427,7680,923,1.5,.
,,638,4472,7542,959,1.5,.
,,639,4509,7490,1019,1.5,.
,,640,4124,7817,874,1.5,Dendrite_06
,,641,4124,7762,952,1.5,.
,,642,4138,7740,991,1.5,.
,,643,4138,7728,1020,1.5,.
,,644,4150,7700,1063,3.73248,.
,,645,4150,7690,1084,2.592,.
,,646,4142,7680,1090,3.73248,.
,,647,4142,7684,1104,3.1104,.
,,648,4119,7680,1120,2.592,.
,,649,4106,7678,1148,1.5,.
,,650,4104,7662,1158,1.5,.
,,651,4096,7663,1177,1.5,.
,,652,4078,7652,1197,1.5,.
,,653,4066,7650,1211,1.5,.
,,654,4016,7633,1255,1.5,.
,,655,3994,7633,1282,1.5,.
,,656,3945,7633,1313,1.5,.
,,657,3912,7606,1360,1.5,.
,,658,3898,7555,1398,1.5,.
,,659,3888,7555,1414,1.5,.
,,660,3871,7521,1456,1.5,.
,,661,3855,7521,1501,1.5,.
,,662,4177,7683,1067,1.5,.
,,663,4177,7666,1087,1.5,.
,,664,4201,7650,1129,1.5,.
,,665,4203,7630,1158,1.5,.
,,666,4121,8107,875,1.5,Dendrite_07
,,667,4140,8145,916,1.5,.
,,668,4164,8197,945,1.5,.
,,669,4188,8232,967,1.5,.
,,670,4231,8260,967,1.5,.
,,671,4260,8294,967,1.5,.
,,672,4282,8323,967,1.5,.
,,673,4323,8337,967,1.5,.
,,674,4357,8359,993,1.5,.
,,675,4397,8386,1014,1.5,.
,,676,4412,8403,1014,1.5,.
,,677,4443,8416,1032,1.5,.
,,678,4472,8419,1035,1.5,.
,,679,4515,8457,1045,1.5,.
,,680,4533,8467,1045,1.5,.
,,681,4577,8501,1071,1.5,.
,,682,4648,8480,1070,1.5,.
,,683,4704,8465,1064,1.5,.
,,684,4754,8449,1064,1.5,.
,,685,4839,8425,1064,1.5,.
,,686,4856,8418,1075,1.5,.
,,687,4923,8419,1075,1.5,.
,,688,4590,8530,1079,1.5,.
,,689,4594,8542,1096,1.5,.
,,690,3852,7993,773,1.5,Dendrite_08
,,691,3832,7993,824,1.5,.
,,692,3711,7993,868,1.5,.
,,693,3474,8096,926,1.5,.
,,694,3463,8165,926,1.5,.
,,695,3467,8233,916,1.5,.
,,696,3479,8319,916,1.5,.
,,697,3478,8381,936,1.5,.
,,698,3490,8412,936,1.5,.
,,699,3506,8506,959,1.5,.
,,700,3509,8568,949,1.5,.
